Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,company_ticker
2021-11-29 00:00:00-05:00,76.83865841910006,77.81412482855595,76.35557481520772,77.39606475830078,2899200,0.0,0.0,AEP
2021-11-30 00:00:00-05:00,77.30316541208424,77.30316541208424,74.95276382236888,75.29650115966797,4122300,0.0,0.0,AEP
2021-12-01 00:00:00-05:00,75.77958910338016,76.67144072080238,74.52542298787412,74.58116149902344,3494100,0.0,0.0,AEP
2021-12-02 00:00:00-05:00,75.11997958454681,76.36485340084536,74.77624227859,75.53803253173828,3442200,0.0,0.0,AEP
2021-12-03 00:00:00-05:00,76.16977332260059,76.70860255969282,75.27792169972723,76.49492645263672,2809100,0.0,0.0,AEP
2021-12-06 00:00:00-05:00,77.08019465146664,78.65951360710757,76.95941844891878,77.56327819824219,3864700,0.0,0.0,AEP
2021-12-07 00:00:00-05:00,77.28457796521755,78.05565321111699,76.80148733463896,77.9534683227539,3601900,0.0,0.0,AEP
2021-12-08 00:00:00-05:00,77.8419950555746,78.57591612835719,77.53541908444903,78.0556640625,2343100,0.0,0.0,AEP
2021-12-09 00:00:00-05:00,78.00921607279139,78.14856942843538,77.2567178752423,77.59115600585938,2441400,0.0,0.0,AEP
2021-12-10 00:00:00-05:00,78.13927034701827,78.26933157727358,77.65617970223674,78.02778625488281,1955900,0.0,0.0,AEP
2021-12-13 00:00:00-05:00,77.96275139160112,79.41201615917048,77.94417425449353,78.947509765625,3664800,0.0,0.0,AEP
2021-12-14 00:00:00-05:00,79.18906027559535,79.47705910399263,78.58520045271834,79.08686828613281,2341100,0.0,0.0,AEP
2021-12-15 00:00:00-05:00,79.27267014446267,81.21430364664832,79.17977027473519,81.03779602050781,3894500,0.0,0.0,AEP
2021-12-16 00:00:00-05:00,80.9541840154257,82.11545014726025,80.84269991515943,81.75313568115234,3521600,0.0,0.0,AEP
2021-12-17 00:00:00-05:00,81.37224127078741,81.9761011086867,80.26672067479997,80.39678192138672,5325600,0.0,0.0,AEP
2021-12-20 00:00:00-05:00,79.7650458330435,81.1306958902353,79.4677619972321,81.03779602050781,3349500,0.0,0.0,AEP
2021-12-21 00:00:00-05:00,81.41870183258932,81.53018594841654,80.14595142283788,80.59188079833984,2813500,0.0,0.0,AEP
2021-12-22 00:00:00-05:00,80.17381600938288,80.87057568355084,80.09949327639819,80.47109985351562,1776400,0.0,0.0,AEP
2021-12-23 00:00:00-05:00,80.37818908691406,80.81482626276379,80.20168146419175,80.37818908691406,1553100,0.0,0.0,AEP
2021-12-27 00:00:00-05:00,80.35961594567955,81.00063711554068,80.14593985979053,80.89844512939453,1609800,0.0,0.0,AEP
2021-12-28 00:00:00-05:00,81.05637539665976,82.03184177523764,81.05637539665976,81.94822692871094,1507500,0.0,0.0,AEP
2021-12-29 00:00:00-05:00,82.09686220658341,82.3848539012904,81.84602478593762,82.29195404052734,1170700,0.0,0.0,AEP
