Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,company_ticker
2021-11-29 00:00:00-05:00,222.10694670513084,227.9404779266983,221.1459024140203,226.71034240722656,2094300,0.0,0.0,ADP
2021-11-30 00:00:00-05:00,227.29660310220893,227.33505308980784,220.3963114299403,221.89553833007812,4374200,0.0,0.0,ADP
2021-12-01 00:00:00-05:00,220.95370268999864,223.18331788247835,215.80250455849682,218.03211975097656,2391600,0.0,0.0,ADP
2021-12-02 00:00:00-05:00,219.49292128682077,224.98049104707042,219.49292128682077,223.3755340576172,2121700,0.0,0.0,ADP
2021-12-03 00:00:00-05:00,223.15445797468433,224.0674470222675,218.8874194249847,220.9344482421875,1561700,0.0,0.0,ADP
2021-12-06 00:00:00-05:00,223.32747557719284,224.23085955113467,221.69368856166128,223.15447998046875,2289600,0.0,0.0,ADP
2021-12-07 00:00:00-05:00,225.79737181955048,226.94101696625617,224.15399415874722,225.97036743164062,1753400,0.0,0.0,ADP
2021-12-08 00:00:00-05:00,224.1828092542862,226.47008472964666,223.15448480848286,225.1726837158203,1045700,0.0,0.0,ADP
2021-12-09 00:00:00-05:00,225.17266059990155,225.80013335285545,223.5605627702098,224.6707000732422,1326200,1.04,0.0,ADP
2021-12-10 00:00:00-05:00,225.92561648558777,228.64785162272125,225.3560758507134,228.52235412597656,1276100,0.0,0.0,ADP
2021-12-13 00:00:00-05:00,228.1459004734301,229.0629602710187,226.64963726170404,226.87167358398438,1638900,0.0,0.0,ADP
2021-12-14 00:00:00-05:00,225.74223103343334,226.56275198549022,219.78613712567244,221.7554168701172,1501300,0.0,0.0,ADP
2021-12-15 00:00:00-05:00,221.49479156430294,225.94495995777413,221.4465221562664,225.809814453125,1536400,0.0,0.0,ADP
2021-12-16 00:00:00-05:00,225.80979289395293,226.4179549716874,223.02964022974263,223.8115692138672,1597200,0.0,0.0,ADP
2021-12-17 00:00:00-05:00,222.1704956354407,224.7768960967315,220.7997300244805,221.45616149902344,2452100,0.0,0.0,ADP
2021-12-20 00:00:00-05:00,218.6277603067368,221.6588935055789,217.34387066079583,221.4079132080078,1137800,0.0,0.0,ADP
2021-12-21 00:00:00-05:00,223.21304292661785,224.13010262261855,221.31134342755962,223.9080810546875,1105400,0.0,0.0,ADP
2021-12-22 00:00:00-05:00,223.7922362465265,229.5166304636551,223.62813207499732,229.38148498535156,1340600,0.0,0.0,ADP
2021-12-23 00:00:00-05:00,229.67110503689108,235.3086236257333,229.62283563439942,233.60964965820312,1532500,0.0,0.0,ADP
2021-12-27 00:00:00-05:00,234.6715278385934,238.1563667421709,234.1019724319335,237.75091552734375,1020700,0.0,0.0,ADP
2021-12-28 00:00:00-05:00,237.73163712166183,238.3494472488329,236.92074936182362,237.53857421875,924400,0.0,0.0,ADP
2021-12-29 00:00:00-05:00,238.9575642760763,240.32834459091012,236.21603310591553,239.41127014160156,936800,0.0,0.0,ADP
2021-12-30 00:00:00-05:00,239.64297201519665,239.7202001181598,236.85317123832874,237.04623413085938,753300,0.0,0.0,ADP
2021-12-31 00:00:00-05:00,236.94005704340407,239.16031722290782,236.10987331471154,238.0308837890625,884200,0.0,0.0,ADP
2022-01-03 00:00:00-05:00,236.56355581458348,238.8900025684991,233.05940633585388,235.54995727539062,1397000,0.0,0.0,ADP
2022-01-04 00:00:00-05:00,234.74875192424963,238.4749232911308,234.74875192424963,236.65045166015625,2124400,0.0,0.0,ADP
2022-01-05 00:00:00-05:00,236.10020850514266,237.94399074201218,234.4108824695275,234.63290405273438,2181200,0.0,0.0,ADP
2022-01-06 00:00:00-05:00,234.05372229365145,236.20640226674658,232.2871681053229,233.02081298828125,1946500,0.0,0.0,ADP
2022-01-07 00:00:00-05:00,232.43196033885593,232.87601824572215,230.45303256065014,230.55921936035156,1462000,0.0,0.0,ADP
2022-01-10 00:00:00-05:00,228.14587313041716,229.67109485707857,223.88876831705394,224.81549072265625,1929300,0.0,0.0,ADP
2022-01-11 00:00:00-05:00,225.55880642191073,227.2577803757291,222.12223710069088,227.1226348876953,1293000,0.0,0.0,ADP
2022-01-12 00:00:00-05:00,226.97784278709628,227.94317191597636,225.12441262721694,226.49517822265625,1202500,0.0,0.0,ADP
2022-01-13 00:00:00-05:00,226.71720070492879,227.8659447296521,223.2902793377447,223.88877868652344,1110600,0.0,0.0,ADP
2022-01-14 00:00:00-05:00,221.96779008115655,223.31924501735858,219.0621398736911,220.8190460205078,1562900,0.0,0.0,ADP
2022-01-18 00:00:00-05:00,218.16439464980124,219.92130082744012,215.0367228043226,218.58914184570312,1939500,0.0,0.0,ADP
2022-01-19 00:00:00-05:00,219.7475304820219,221.49477391351854,216.93841907736225,217.0349578857422,1613900,0.0,0.0,ADP
2022-01-20 00:00:00-05:00,218.74358994191982,220.4618746400136,212.11176870581247,212.67166137695312,2051800,0.0,0.0,ADP
2022-01-21 00:00:00-05:00,212.92267893387168,214.0424496650035,209.3123422498757,209.60194396972656,2164400,0.0,0.0,ADP
2022-01-24 00:00:00-05:00,208.39525409550308,211.7642432803894,203.71340199504786,210.67343139648438,2981600,0.0,0.0,ADP
2022-01-25 00:00:00-05:00,205.70198988967752,211.10783914907174,205.36413351706176,209.360595703125,2487300,0.0,0.0,ADP
2022-01-26 00:00:00-05:00,198.36549901756047,201.04911296656968,189.72579105025463,190.61390686035156,5686900,0.0,0.0,ADP
2022-01-27 00:00:00-05:00,191.3765089922526,193.62572773814315,187.81444197883917,189.60995483398438,3526600,0.0,0.0,ADP
2022-01-28 00:00:00-05:00,190.11192631872538,192.38044099722632,186.00927740617158,192.36114501953125,2261800,0.0,0.0,ADP
2022-01-31 00:00:00-05:00,192.4287116751046,200.17065568097567,191.22205022224614,199.02191162109375,3113300,0.0,0.0,ADP
2022-02-01 00:00:00-05:00,199.32116075165223,200.07411631776662,195.5563829210803,198.4330596923828,2122700,0.0,0.0,ADP
2022-02-02 00:00:00-05:00,198.43307345263395,201.0973915449522,198.10486505074851,200.6919403076172,2149900,0.0,0.0,ADP
2022-02-03 00:00:00-05:00,197.24570858132296,200.45059372575463,196.79200269877552,198.01797485351562,1938000,0.0,0.0,ADP
2022-02-04 00:00:00-05:00,196.82097406309435,200.14170893642714,194.2531948029295,199.09915161132812,2016400,0.0,0.0,ADP
2022-02-07 00:00:00-05:00,199.71693874197294,200.7691439354849,198.12415160426227,198.83848571777344,1581900,0.0,0.0,ADP
2022-02-08 00:00:00-05:00,197.61253500099133,201.65725173013476,196.9271448295615,201.1842498779297,1503800,0.0,0.0,ADP
2022-02-09 00:00:00-05:00,203.17281826469733,204.06091927528732,202.01442628261273,203.83889770507812,2078700,0.0,0.0,ADP
2022-02-10 00:00:00-05:00,200.0644767376212,201.08772333305288,197.10090902278168,198.41375732421875,2270600,0.0,0.0,ADP
2022-02-11 00:00:00-05:00,199.24393600774312,200.20926518361347,196.6279021897968,196.72442626953125,2678700,0.0,0.0,ADP
2022-02-14 00:00:00-05:00,197.29397159307905,197.6028692540958,192.76657563290755,194.9771728515625,1899600,0.0,0.0,ADP
2022-02-15 00:00:00-05:00,197.39050006861982,197.70906045504628,195.52742188316813,196.9464569091797,1412000,0.0,0.0,ADP
2022-02-16 00:00:00-05:00,196.35758858529312,198.11447982357154,194.35935035108773,197.1588134765625,1833900,0.0,0.0,ADP
2022-02-17 00:00:00-05:00,195.87494116448116,196.6665034072124,193.05618181688885,193.5098876953125,1600700,0.0,0.0,ADP
2022-02-18 00:00:00-05:00,193.1141031063337,195.0737201400282,192.2935674211987,193.50022888183594,2744400,0.0,0.0,ADP
2022-02-22 00:00:00-05:00,193.50021801643547,195.43087624504497,191.56955978782597,192.9692840576172,1690200,0.0,0.0,ADP
2022-02-23 00:00:00-05:00,194.02152568107442,195.0737309981767,189.08869276622906,189.48446655273438,1646700,0.0,0.0,ADP
2022-02-24 00:00:00-05:00,186.7912001019996,193.75123011144007,185.59418659191596,193.27821350097656,1965400,0.0,0.0,ADP
2022-02-25 00:00:00-05:00,194.06011048794056,197.44841037325497,192.89207050939132,197.274658203125,1336400,0.0,0.0,ADP
2022-02-28 00:00:00-05:00,196.37690630302689,197.7669826668542,194.21457838574372,197.35189819335938,2234600,0.0,0.0,ADP
2022-03-01 00:00:00-05:00,196.48308127606637,197.45807310772054,194.1759452840459,195.2957305908203,1503200,0.0,0.0,ADP
2022-03-02 00:00:00-05:00,195.9135302963385,200.14167630378012,195.20884420501574,199.13772583007812,1674600,0.0,0.0,ADP
2022-03-03 00:00:00-05:00,201.61866313804612,202.3426600590058,196.8982038025791,197.60289001464844,2192200,0.0,0.0,ADP
2022-03-04 00:00:00-05:00,196.51208445487097,201.37733744235604,195.59500987441004,201.2325439453125,1492300,0.0,0.0,ADP
2022-03-07 00:00:00-05:00,200.5181787258399,204.4567235532681,199.31151724916782,201.16494750976562,2535500,0.0,0.0,ADP
2022-03-08 00:00:00-05:00,200.63400934946404,205.67302874983068,197.83456067359546,198.25930786132812,2326300,0.0,0.0,ADP
2022-03-09 00:00:00-05:00,203.03769703550495,203.81961134858216,198.92539985240208,202.42953491210938,1791600,0.0,0.0,ADP
2022-03-10 00:00:00-05:00,200.34372029198616,203.84592828081176,198.8885094623329,203.17652893066406,2399300,1.04,0.0,ADP
2022-03-11 00:00:00-05:00,204.34071232533742,206.00935528451348,200.52805220010444,201.08103942871094,1664800,0.0,0.0,ADP
2022-03-14 00:00:00-04:00,201.37206370943645,203.4578597908592,200.0526720830498,200.81907653808594,2064100,0.0,0.0,ADP
2022-03-15 00:00:00-04:00,203.72952809655462,206.52353779032205,202.39072931776255,205.97055053710938,2220200,0.0,0.0,ADP
2022-03-16 00:00:00-04:00,206.63023163336484,208.15334452963026,201.65340610222572,206.11605834960938,2086300,0.0,0.0,ADP
2022-03-17 00:00:00-04:00,205.39814928994747,207.61006846126253,205.0392020394352,207.53245544433594,1453700,0.0,0.0,ADP
2022-03-18 00:00:00-04:00,207.53248280562573,210.97648501956084,205.89294276442016,208.2794952392578,6168400,0.0,0.0,ADP
2022-03-21 00:00:00-04:00,207.85261819297395,208.8518618009666,204.07877194836485,206.18397521972656,2064500,0.0,0.0,ADP
2022-03-22 00:00:00-04:00,206.31008948368404,209.1137950344161,205.05859990522802,208.78395080566406,1893900,0.0,0.0,ADP
2022-03-23 00:00:00-04:00,209.33693660221203,209.3466326790297,206.1257735982418,206.22279357910156,1120200,0.0,0.0,ADP
2022-03-24 00:00:00-04:00,207.4548622651949,210.60781921388715,206.3586134538057,210.4720001220703,1153300,0.0,0.0,ADP
2022-03-25 00:00:00-04:00,211.20929889051325,212.52869058839025,210.06452538052298,212.49957275390625,1249800,0.0,0.0,ADP
