Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,company_ticker
2021-11-29 00:00:00-05:00,144.08610478468515,148.78850619132714,142.83932435713194,148.45472717285156,9932300,0.0,0.0,AMAT
2021-11-30 00:00:00-05:00,148.3467282249896,149.20081418015596,143.78176642217446,144.4984130859375,13505800,0.0,0.0,AMAT
2021-12-01 00:00:00-05:00,148.48415128706736,153.71668549032466,147.09993180224112,148.89646911621094,14372000,0.0,0.0,AMAT
2021-12-02 00:00:00-05:00,145.29361569331346,147.15886557855293,141.11152106674692,143.8112335205078,9573200,0.0,0.0,AMAT
2021-12-03 00:00:00-05:00,145.79428488212312,147.98351704868966,140.7090155009745,143.16329956054688,7768000,0.0,0.0,AMAT
2021-12-06 00:00:00-05:00,143.11423425327823,145.64705761392628,138.44128203349553,144.6849822998047,8579700,0.0,0.0,AMAT
2021-12-07 00:00:00-05:00,148.23874952428739,155.11074453534707,147.38466350929326,154.0210418701172,10514900,0.0,0.0,AMAT
2021-12-08 00:00:00-05:00,153.99159714549836,154.97331075346924,152.31286028477345,154.41372680664062,6582400,0.0,0.0,AMAT
2021-12-09 00:00:00-05:00,152.99025045945703,155.44453456582576,149.59352964490913,149.85858154296875,5420000,0.0,0.0,AMAT
2021-12-10 00:00:00-05:00,153.25529979704743,154.02103515221432,147.8951373311194,149.93710327148438,5291900,0.0,0.0,AMAT
2021-12-13 00:00:00-05:00,151.27224859476837,151.64530456508578,144.03702398573728,144.4100799560547,6202500,0.0,0.0,AMAT
2021-12-14 00:00:00-05:00,142.32883673363844,145.48995579509057,141.88706859965833,145.02854919433594,5691500,0.0,0.0,AMAT
2021-12-15 00:00:00-05:00,145.24452175921314,151.0759028450298,142.50554745090318,150.85011291503906,6883000,0.0,0.0,AMAT
2021-12-16 00:00:00-05:00,151.57657136074474,152.50921124924884,143.5854233870688,144.0173797607422,7155900,0.0,0.0,AMAT
2021-12-17 00:00:00-05:00,142.6331731506611,146.2556990056588,141.58274730861632,143.47744750976562,9334700,0.0,0.0,AMAT
2021-12-20 00:00:00-05:00,141.1704113614011,144.09591354348723,140.6304659134255,142.3582763671875,4653400,0.0,0.0,AMAT
2021-12-21 00:00:00-05:00,146.6287194705599,148.74922408848013,144.3315136243588,148.6510467529297,5986900,0.0,0.0,AMAT
2021-12-22 00:00:00-05:00,147.2275742255873,149.6524077596165,146.1967720586108,149.53460693359375,4293700,0.0,0.0,AMAT
2021-12-23 00:00:00-05:00,150.2709221415532,153.6774548740604,150.20219499277394,152.64666748046875,4625500,0.0,0.0,AMAT
2021-12-27 00:00:00-05:00,153.333842239305,159.83278116661947,153.333842239305,159.7444305419922,6416500,0.0,0.0,AMAT
2021-12-28 00:00:00-05:00,159.87208708657698,160.0095264097276,155.84705479753862,156.7207794189453,5834300,0.0,0.0,AMAT
2021-12-29 00:00:00-05:00,156.97600237208852,160.03895906298933,156.63241159179384,158.0362548828125,4654400,0.0,0.0,AMAT
2021-12-30 00:00:00-05:00,157.74174947133287,157.97736615106984,154.74753468256398,155.09112548828125,4171400,0.0,0.0,AMAT
2021-12-31 00:00:00-05:00,155.24818780069728,156.75020840737415,154.16829685090838,154.48245239257812,3594300,0.0,0.0,AMAT
2022-01-03 00:00:00-05:00,154.8555222566681,157.8399252716741,153.83453163433512,157.00546264648438,5363900,0.0,0.0,AMAT
2022-01-04 00:00:00-05:00,157.06435497141547,158.88051603619158,151.6845539760297,155.4641571044922,6947000,0.0,0.0,AMAT
2022-01-05 00:00:00-05:00,155.1500219623123,155.98448457450553,150.6930484873959,150.9286651611328,6840100,0.0,0.0,AMAT
2022-01-06 00:00:00-05:00,150.47705326380495,154.52170833708888,149.0633833407806,153.48109436035156,6576000,0.0,0.0,AMAT
2022-01-07 00:00:00-05:00,152.26377502314833,154.50208068093283,147.88532607306405,148.05221557617188,6335700,0.0,0.0,AMAT
2022-01-10 00:00:00-05:00,145.01873827369968,147.1588667916745,140.65011562664372,146.8545379638672,9683900,0.0,0.0,AMAT
2022-01-11 00:00:00-05:00,145.66667983776128,149.8684131668728,143.595263385064,149.66224670410156,6824400,0.0,0.0,AMAT
2022-01-12 00:00:00-05:00,151.90054879067512,156.82875550542934,151.79255969004117,156.63241577148438,10379800,0.0,0.0,AMAT
2022-01-13 00:00:00-05:00,161.0010185470308,163.48475257379633,153.63816708908735,154.30572509765625,12553600,0.0,0.0,AMAT
2022-01-14 00:00:00-05:00,152.93136795174644,164.00509793845615,152.7546666656749,163.94619750976562,11437300,0.0,0.0,AMAT
2022-01-18 00:00:00-05:00,162.3361597168326,162.8564667207519,148.7492472368169,149.57388305664062,12417000,0.0,0.0,AMAT
2022-01-19 00:00:00-05:00,151.6060010319919,152.97059710930913,140.30648460486168,140.45375061035156,12929000,0.0,0.0,AMAT
2022-01-20 00:00:00-05:00,143.02585341395218,144.62605133780716,136.02623081719892,136.60543823242188,10573800,0.0,0.0,AMAT
2022-01-21 00:00:00-05:00,135.00526259954677,139.30515811295163,132.18773429505023,132.59024047851562,12408200,0.0,0.0,AMAT
2022-01-24 00:00:00-05:00,129.105158311457,136.89015544147048,127.31844723589168,136.74288940429688,13204800,0.0,0.0,AMAT
2022-01-25 00:00:00-05:00,132.3350202689379,133.91558005069157,128.9677342209569,130.55812072753906,11800000,0.0,0.0,AMAT
2022-01-26 00:00:00-05:00,135.1917778958603,138.99100449402582,130.41082278003094,133.10072326660156,11852600,0.0,0.0,AMAT
2022-01-27 00:00:00-05:00,131.78523955505148,132.9731046268773,126.93557195595105,127.77001953125,13539100,0.0,0.0,AMAT
2022-01-28 00:00:00-05:00,127.23007952786364,130.07704277403295,121.58521923835596,130.0279541015625,13292900,0.0,0.0,AMAT
2022-01-31 00:00:00-05:00,130.48935997466586,135.83969569116272,129.22295611822634,135.65316772460938,8588900,0.0,0.0,AMAT
2022-02-01 00:00:00-05:00,135.70226143585316,136.7330636715628,130.9311329269275,136.0753173828125,8151400,0.0,0.0,AMAT
